,id,acronym,def
8925,t_SKP1,SKP,Suomen Kommunistinen Puolue (Finnish Communist Party)
8926,t_SKZ1,SKZ,Chinese recoilless rifle
8927,t_SL1,SL,Peasant Party (Stronnictwo Ludowe) in Poland
8928,t_SLAM1,SLAM,"seek-locate-annihilate-monitor; concept operation combining strategic air, tactical air, and Prairie Fire operation teams"
8929,t_SLAT1,SLAT,"Special Logistics Action, Thailand"
8930,t_SLBM1,SLBM,Submarine-Launched Ballistic Missile(s)
8931,t_SLBM_1,SLBM,submarine launched ballistic missile
8932,t_SLCM1,SLCM,submarine-launched cruise missile
8933,t_SLCM_1,SLCM,surfaced-launched cruise missile; submarine-launched cruise missile; and sea-launched cruise missile
8934,t_SLC_1,SLC,Special Letter of Credit
8935,t_SLD1,S/LD,secret/limit distribution
8936,t_SLEP_1,SLEP,Service Life Extension Program
8937,t_SLF1,SLF,Special Landing Force
8938,t_SLIFER_1,SLIFER,seismometer and electric yield measurement device
8939,t_SLINC1,SLINC,telegram indicator for PBSUCCESS Headquarters in Florida
8940,t_SLN1,SLN,Societe Le Nickel
8941,t_SLOC_1,SLOC,Strategic Lines of Communication
8942,t_SLPP1,SLPP,Sri Lanka Freedom Party (Ceylon)
8943,t_SLT_1,SLT,Standing Group on Long Term Cooperation (of the IEA)
8944,t_SM1,S/M,Office of the Special Assistant to the Secretary of State (Migration Affairs)
8945,t_SMA1,SMA,Sowjetische Militaradministration Deutschlands (Soviet Military Administration for Germany)
8946,t_SMAD1,SMAD,See SMA
8947,t_SMC1,SMC,Supreme Military Council (Nigeria)
8948,t_SMDA1,S/MDA,"Office of the Director of the Mutual Defense Assistance Program, Department of State"
8949,t_SMF1,S/MF,Special Assistant to the Secretary of State for NATO Multilateral Force Negotiations
8950,t_SMG1,SMG,submachine gun
8951,t_SMM1,SMM,Saigon Military Mission
8952,t_SMN1,SM N,Staff Meetings Notes
8953,t_SMOF1,SMOF,Staff Member and Office Files (Nixon Presidential Materials)
8954,t_SMR1,SMR,South Manchurian Railway
8955,t_SMSA1,S/MSA,"Office of the Special Assistant to the Secretary for Mutual Security Affairs, Department of State"
8956,t_SMS_1,S/MS,Special Adviser to the Secretary of State Marshall Shulman
8957,t_SMUN1,SMUN,Soviet Mission to the United Nations in New York
8958,t_SMUN_1,SMUN,Soviet Mission at the United Nations
8959,t_SN1,SN,"Seguridad Nacional (National Security), Venezuelan internal security agency"
8960,t_SNAP1,SNAP,Systems for Nuclear Auxiliary Power
8961,t_SNCF1,SNCF,Societe Nationale des Chemins de Fer Francais (National Association of French Railways)
8962,t_SNDC1,SNDC,Supreme National Defense Council (Greek)
8963,t_SNDV1,SNDV,strategic nuclear delivery vehicle
8964,t_SNDV_1,SNDV,strategic nuclear delivery vehicle
8965,t_SNECMA1,SNECMA,Societe Nationale d'Etude et Construction de Moteurs d'Aviation (National Company for the Study and Construction of Aviation Engines)
8966,t_SNECMA_1,SNECMA,Societe Nationale d'Etude de Construction de Moteurs d'Aviation (National Company for the Design and Construction of Aviation Engines) (France)
8967,t_SNEP_1,SNEP,Saudi Naval Expansion Program
8968,t_SNIE1,SNIE,Special National Intelligence EstimateS/P Policy Planning Council/Staff
8969,t_SNIE_1,SNIE,Special National Intelligence Estimate
8970,t_SNM1,S/NM,"Senior Adviser to the Secretary and Coordinator for International Narcotics Matters, Department of State"
8971,t_SNM_1,S/NM,Special Assistant to the Secretary of State for Narcotics Affairs
8972,t_SNO1,SNO,"Special Narcotics Organization, Thailand"
8973,t_SNOF1,SNOF,"Slavomakedonski narodnoosloboditelniot front (Slav-Macedonian National Liberation Front), a pro-Yugoslav partisan movement operating in Greek Macedonia"
8974,t_SNT1,SNT,"Single Negotiating Text, UNCLOS III"
8975,t_SNV1,SNV,strategic nuclear vehicle
8976,t_SO1,S/O,"Operations Center, Office of the Secretary of State"
8977,t_SOA1,SOA,"Office of South Asian Affairs, Bureau of Near Eastern, South Asian, and African Affairs, Department of State"
8978,t_SOAEC1,SOAEC,"series indicator for telegrams from the U.S. Delegation, Economic Conference of the Organization of American States"
8979,t_SOAFR1,SOAFR,Union of South Africa
8980,t_SOANEA1,SOA/NEA,"Office of South Asian Affairs, Bureau of Near Eastern, South Asian, and African Affairs (Bureau of Near Eastern and South Asian Affairs after August 20, 1958), Department of State"
8981,t_SOA_1,SOA,speed of advance
8982,t_SOBSI1,SOBSI,"Sentral Organisasi Buruh Seluruh Indonesia (Central Organization of all Indonesian Labor, the largest trade union federation in Indonesia)"
8983,t_SOB_1,SOB,son of a bitch (an expletive)
8984,t_SOCAL1,SOCAL,Standard Oil Company of California
8985,t_SOCEC1,Socec,series indicator for telegrams from the Department of State to the United States delegation to meetings of the Economic and Social Council
8986,t_SOCOBEL1,Socobel (Socobelge),Standard Oil Company of Belgium
8987,t_SOCONJ1,SOCONJ,Standard Oil Company of New Jersey (Esso)
8988,t_SOCONY1,SOCONY,Standard Oil Company of New York (Mobil)
8989,t_SOCP_1,SOCP,Saudi Army Ordnance Corps Program
8990,t_SOE1,SOE,Special Operations Executive (British)
8991,t_SOF1,SOF,status of forces
8992,t_SOFA1,SOF(A),Status of Forces (Agreement)
8993,t_SOFA_1,SOFA,Status of Forces Agreement
8994,t_SOFINA1,SOFINA,Sociedad Financiera Argentina
8995,t_SOFO1,SOFO,"Special Operations Field Office (U.S. Army, West Berlin)"
8996,t_SOFOFA_1,SOFOFA,Chilean National Manufacturers' Association
8997,t_SOG1,SOG,Studies and Observation Group; Special Operations Group
8998,t_SOMISA1,SOMISA,Sociedad Mixta Siderurgica Argentina (Mixed Steel Company of Argentina)
8999,t_SONJ1,SONJ,Standard Oil Company of New Jersey
9000,t_SOP1,SOP,standard operating procedure
9001,t_SOP_1,SOP,standard operating procedure
9002,t_SOR1,SOR,Specific Operating Requirement aircraft (long-range jet powered cargo aircraft)
9003,t_SOR_1,SOR,Strategic Oil Reserve
9004,t_SOS1,S.O.S.,Services of Supply
9005,t_SOSOPAG1,SO or SOPAG,Special Operations
9006,t_SOSS_1,S,Office of the Secretary of State
9007,t_SOSUS1,SOSUS,sound and surveillance underwater system
9008,t_SOSUS_1,SOSUS,sound surveillance system
9009,t_SOTU_1,SOTU,State of the Union
9010,t_SOUTHCOM1,SOUTHCOM,Southern Command
9011,t_SOUTHCOM_1,SOUTHCOM,"United States Army, Southern Command"
9012,t_SOV1,SOV,"Soviet; Office of Soviet Union Affairs, Bureau of European Affairs, Department of State; Country Director, Soviet Union, Bureau of European Affairs"
9013,t_SOV2,SOV,"Office of Soviet Union Affairs, Bureau of European Affairs, Department of State"
9014,t_SOVBLOC1,SovBloc,Soviet Bloc
9015,t_SOVDEL1,SovDel,Soviet delegation
9016,t_SOVDEL_1,SOVDEL,Soviet delegate
9017,t_SOVGOV1,SOVGOV,Soviet Government
9018,t_SOVGOVT1,SovGov(t),Soviet Government
9019,t_SOVMAT1,SOVMAT,Soviet material
9020,t_SOV_1,SOV,"Office of Soviet Union Affairs, Bureau of European Affairs, Department of State"
9021,t_SOVorSOVs1,SOV or SOVs,"Soviets, Soviet Union, USSR"
9022,t_SP1,S/P,Office of the Assistant Secretary of State for Policy Planning; Policy Planning Staff
9023,t_SP2,S/P,"Policy Planning Staff, Office of the Secretary of State"
9024,t_SPA1,SPA,"Office of Southwest Pacific Affairs, Bureau of Far Eastern Affairs, Agency for International Development"
9025,t_SPAA1,SP AA,self-propelled anti-aircraft guns
9026,t_SPAB1,SPAB,Supply Priorities and Allocations Board
9027,t_SPADATS1,SPADATS,space detection and tracking system
9028,t_SPAE1,SPA/E,"Office of Southwest Pacific Affairs, Economic Affairs"
9029,t_SPC1,SPC,Special Political Committee of the United Nations General Assembly
9030,t_SPC2,SPC,"Space Policy Committee of Standing Committee on Space Policy of the Under Secretaries Committee, National Security Council"
9031,t_SPCC1,SPCC,Southern Peru Copper Company
9032,t_SPC_1,S/PC,"Planning and Coordination Staff, Department of State"
9033,t_SPC_2,SPC,Space Policy Committee
9034,t_SPD1,SPD,Sozialdemokratische Partei Deutschlands (Deutschlands Democratic Party of Germany of the Federal Republic of Germany)
9035,t_SPD2,SPD,"Special Projects Division, Department of State"
9036,t_SPD_1,SPD,"Sozialdemokratische Partei Deutschlands (German Social Democratic Party), West German political party"
9037,t_SPECAT1,SPECAT,"special category, military telegram"
9038,t_SPECAT_1,SPECAT,special category (message requiring special handling)
9039,t_SPECOM1,SPECOM,Special Committee
9040,t_SPEU1,SPEU,"Special Police Emergency Unit, Peru"
9041,t_SPG1,SPG,"Special Procedures Group, Office of Special Operations"
9042,t_SPI1,Spitfire,single-engine fighter aircraft (British)
9043,t_SPITS1,SPITS,"Spitsbergen, Svalbard"
9044,t_SPM1,S/PM,Office of the Special Assistant to Secretary of State Rusk for Population Matters
9045,t_SPN1,SPN,Spartan missile
9046,t_SPOTMarket1,SPOT Market,"the sale of goods such as crude oil, wheat, corn, or any other commodity for cash and immediate delivery"
9047,t_SPRS1,S/PRS,"Office of Press Relations, Office of the Secretary, Department of State"
9048,t_SPRS_1,S/PRS,"Office of Press Relations, Office of the Secretary of State, Department of State"
9049,t_SPR_1,SPR,"SPRO, Strategic Petroleum Reserve"
9050,t_SPT1,SPT,Saha Pracha Thai (United Thai Peoples' Party)
9051,t_SPTA_1,S/PTA,"Special Representative of the Secretary for Panama Treaty Affairs, Department of State"
9052,t_SPTF1,SPTF,Social Progress Trust Fund (of the IADB)
9053,t_SPV1,S/P.V.,(United Nations) Conseil de Securite Proces-verbaux Officiels
9054,t_SP_1,S/P,"S, Office of the Secretary of State; also, Senate
, Policy Planning Staff, Department of State
S/PRS, Office of Press Relations, Office of the Secretary, Department of State
S/S, Executive Secretariat, Department of State
S/S-O, Operations Staff, Executive Secretariat, Department of State
SACOHRD, South Asian Committee on Human Rights and Development
SALT, Strategic Arms Limitation Treaty
SAT, satellite
SCA, Bureau of Security and Consular Affairs, Department of State
SCC, Special Coordination (or Coordinating) Committee
SCI, science attache
SE, Southeast
Sec, Secretary
Sen, Senator
SFRC, Senate Foreign Relations Committee
SITE, Satellite Instructional Television Experiment (India)
SLBM, submarine-launched ballistic missile
SOP, standard operating procedure
SSOD, UN Special Session on Disarmament
STADIS, distribution within the Department of State only
Stat., statute
SX-70, type of Polaroid camera"
9055,t_SQ1,sq,squadron
9056,t_SQDN1,sqdn,squadron
9057,t_SQL1,SQL,status quo line (Indonesian truce)
9058,t_SQ_1,SQ,squadron
9059,t_SR1,S/R,"Special Assistant to the Secretary for Refugee and Migration Affairs, Office of the Secretary, Department of State"
9060,t_SR1711,SR-171,U.S. high altitude reconnaissance aircraft
9061,t_SR2,SR,strategic reserve
9062,t_SR711,SR-71,U.S. high altitude reconnaissance aircraft
9063,t_SR71_1,SR-71,"U.S. Air Force jet known as the Blackbird; a successor to the U-2, gathering intelligence at high altitude"
9064,t_SRAM1,SRAM,short-range attack missile
9065,t_SRAM_1,SRAM,short-range air-to-surface attack missiles
9066,t_SRC1,SRC,Supreme Revolutionary Council (Somalia)
9067,t_SRC_1,SRC,solvent refined coal
9068,t_SRE1,SRE,United States Special Representative in Europe
9069,t_SREPT1,S. Rept.,Senate Report
9070,t_SRES1,S. Res.,Senate Resolution
9071,t_SRF1,SRF,Special Reporting Facility
9072,t_SRG1,SRG,"Senior Review Group, or Government of Sri Lanka"
9073,t_SRG2,SRG,Senior Review Group
9074,t_SRG_1,SRG,Senior Review Group; Special Review Group
9075,t_SRO1,SRO,Shanghai Regional Office of the Economic Cooperation Administration
9076,t_SROKA1,SROKA,Second Republic of Korea Army
9077,t_SRORM_1,S/R/ORM,Office of the Coordinator for Refugee and Migration Affairs
9078,t_SRP1,SRP,Sozialistische Reichspartei (Socialist Reich Party)
9079,t_SRSDDI1,SRS/DDI,"Special Research Staff, Deputy Director for Intelligence, Central Intelligence Agency"
9080,t_SRSG_1,SRSG,Special Representative of the United Nations Secretary General
9081,t_SRV1,SRV,Socialist Republic of Vietnam
9082,t_SRV_1,SRV,Socialist Republic of Vietnam
9083,t_SR_1,S/R,Office of the Special Assistant to the Secretary of State for Refugee and Migration Affairs
9084,t_SRept1,S. Rept.,Senate Report
9085,t_SRes1,S. Res.,Senate Resolution
9086,t_SRndash1711,SR-171,U.S. high altitude reconnaissance aircraft
9087,t_SS-I_1,S/S-I,"Information Management Section, Executive Secretariat, Department of State"
9088,t_SS-O_1,S/S-O,"Operations Center, Office of the Secretariat Staff, Department of State"
9089,t_SS-S_1,S/S-S,"Department Duty Officer, Operations Center, Executive Secretariat, Department of State"
9090,t_SS1,SS,National Socialist Elite Guard (German); Special Service (Commando) (British)
9091,t_SS111,SS-11,"Soviet ICBM; Soviet counterpart to the U.S. Minuteman system in quantity, size, and purpose, believed effective only against soft targets"
9092,t_SS11_1,SS-11,"Soviet ICBM, Soviet counterpart to the U.S. Minuteman system in quantity, size, and purpose, believed effective against only soft targets"
9093,t_SS17_1,SS-17,Soviet MIRV ICBM
9094,t_SS18_1,SS-18,Soviet MIRV ICBM with 20 warheads; believed to give the Soviet Union a potential first-strike capability because of its heavy throw weight
9095,t_SS2,SS,Special Session of the United Nations General Assembly
9096,t_SS20_1,SS-20,Soviet intermediate-range ballistic missile
9097,t_SS41,SS-4,Soviet medium-range ballistic missile
9098,t_SS51,SS-5,Soviet intermediate-range ballistic missile
9099,t_SS91,SS-9,Soviet ICBM the high accuracy of which made it a threat to U.S. ICBMs
9100,t_SS9_1,SS-9,"Soviet ICBM, the high accuracy of which made it a threat to U.S. ICBMs"
9101,t_SSA1,S/SA,"Office of the Science Adviser, Department of State"
9102,t_SSA_1,SSA,Security Supporting Assistance
9103,t_SSBN1,SSBN,"Ship Submarine, Ballistic Missile, Nuclear Power (Fleet Ballistic Nuclear Missile Submarine)"
9104,t_SSBNSSNB1,"SSB(N), SSN(B)","ballistic missile submarine, nuclear powered"
9105,t_SSBN_1,SSBN,nuclear-powered ballistic missile submarine
9106,t_SSCI_1,SSCI,Senate Select Committee on Intelligence
9107,t_SSCR1,S/S-CR,"Correspondence Review Staff, Executive Secretariat, Department of State"
9108,t_SSC_1,SSC,Senate Select Committee
9109,t_SSD1,SSD,Staatssicherheitsdienst (State Security Service)
9110,t_SSDSG1,SSDSG,Special State-Defense Study Group
9111,t_SSE1,SSE,south southeast
9112,t_SSEX1,S/S-EX,"Executive Director, Executive Secretariat, Department of State"
9113,t_SSG1,S/SG,Secretary of State's Special Group on Southeast Asia
9114,t_SSG_1,SSG,Special Situations Group
9115,t_SSI1,S/S-I,"Information Section, Executive Secretariat, Department of State"
9116,t_SSIXS_1,SSIXS,Secure Submarine Information Exchange System
9117,t_SSI_1,S/S-I,"Information Management Section of the Office of the Secretariat Staff, Department of State"
9118,t_SSKN1,SSKN,nuclear-powered killer submarines
9119,t_SSM1,SSM,surface-to-surface missile battalion
9120,t_SSM_1,SSM,Surface-to-Surface Missile
9121,t_SSN1,SSN,Ship Submersible Nuclear (Attack Submarine)
9122,t_SSN8_1,SS-N-8,Soviet sea-based ICBM deployed on Soviet Delta-class submarines; carried a single warhead
9123,t_SSNP1,SSNP,Syrian Social Nationalist Party (PPS)
9124,t_SSN_1,S/SN,Personal Representative of the President Sol Linowitz
9125,t_SSO1,S/S-O,"Operations Center, Executive Secretariat of the Department of State"
9126,t_SSOD1,SSOD,"Special Session on Disarmament, United Nations"
9127,t_SSOD_1,SSOD,(United Nations) Special Session on Disarmament
9128,t_SSO_1,S/S-O,"Operations Center, Executive Secretariat, Office of the Secretary of State"
9129,t_SSO_2,SSO,Special Security Office
9130,t_SSPP1,SSPP,Special Service for Political Propaganda
9131,t_SSPR1,S/S-PR,"Executive Secretariat, Protocol Staff, Department of State"
9132,t_SSP_1,SSP,SACEUR Scheduled Program
9133,t_SSR1,S/S-R,"the Executive Secretariat, Policy Reports Staff, Department of State"
9134,t_SSRO1,S/S-RO,"Reports and Operations Staff of the Executive Secretariat, Department of State"
9135,t_SSS1,S/S-S,"Secretariat Staff, Executive Secretariat of the Department of State SA, supporting assistance SAC, Strategic Air Command SALT, Strategic Arms Limitation Talks"
9136,t_SSS_1,S/S-S,"Secretariat Staff, Executive Secretariat, Department of State"
9137,t_SST1,SST,Supersonic Transport
9138,t_SST_1,SST,supersonic transport
9139,t_SSU1,SSU,"Strategic Services Unit, War Department"
9140,t_SSX16_1,SS-X-16,first Soviet mobile ICBM; carried a single warhead
