,id,title,classification,publication_date,page_count,content_type
2205,CIA-RDP82-00850R000400010010-5,"JPRS ID: 9714  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,25,REPORTS
2206,CIA-RDP82-00850R000400010011-4,JPRS ID: 9715  NEAR EAST/NORTH AFRICA REPORT FEREYDUN KESHAVARZ: I ACCUSE THE CENTRAL COMMITTEE OF T,U,,92,REPORTS
2207,CIA-RDP82-00850R000400050012-9,JPRS ID: 9716  WEST EUROPE REPORT,U,,26,REPORTS
2208,CIA-RDP82-00850R000400010012-3,JPRS ID: 9716  WEST EUROPE REPORT,U,,29,REPORTS
2209,CIA-RDP82-00850R000400010013-2,JPRS ID: 9717  USSR REPORT ENERGY,U,,20,REPORTS
2210,CIA-RDP82-00850R000400050014-7,JPRS ID: 9718  USSR REPORT MILITARY AFFAIRS,U,,24,REPORTS
2211,CIA-RDP82-00850R000400010014-1,JPRS ID: 9718  USSR REPORT MILITARY AFFAIRS,U,,20,REPORTS
2212,CIA-RDP82-00850R000400010015-0,JPRS ID: 9719  JAPAN REPORT,U,,70,REPORTS
2213,CIA-RDP82-00850R000400010016-9,JPRS ID: 9720  USSR REPORT TRANSPORTATION,U,,21,REPORTS
2214,CIA-RDP82-00850R000400050016-5,JPRS ID: 9720  USSR REPORT TRANSPORTATION,U,,124,REPORTS
2215,CIA-RDP82-00850R000400010017-8,JPRS ID: 9721  USSR REPORT EARTH SCIENCES,U,,85,REPORTS
2216,CIA-RDP82-00850R000400010018-7,JPRS ID: 9722  JAPAN REPORT,U,,84,REPORTS
2217,CIA-RDP82-00850R000400050018-3,JPRS ID: 9722  JAPAN REPORT,U,,52,REPORTS
2218,CIA-RDP82-00850R000400010019-6,JPRS ID: 9723  USSR REPORT CONSTRUCTION AND EQUIPMENT,U,,50,REPORTS
2219,CIA-RDP82-00850R000400010020-4,JPRS ID: 9724  SUB-SAHARAN AFRICA REPORT,U,,57,REPORTS
2220,CIA-RDP82-00850R000400010020-4,JPRS ID: 9724  SUB-SAHARAN AFRICA REPORT,U,,57,REPORTS
2221,CIA-RDP82-00850R000400010021-3,JPRS ID: 9725  USSR REPORT ELECTRONICS AND ELECTRICAL ENGINEERING,U,,210,REPORTS
2222,CIA-RDP82-00850R000400010022-2,JPRS ID: 9726  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,137,REPORTS
2223,CIA-RDP82-00850R000400050022-8,JPRS ID: 9726  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,40,REPORTS
2224,CIA-RDP82-00850R000400010023-1,JPRS ID: 9727  WEST EUROPE REPORT SCIENCE AND TECHNOLOGY,U,,33,REPORTS
2225,CIA-RDP82-00850R000400010024-0,JPRS ID: 9728  USSR REPORT MILITARY AFFAIRS,U,,39,REPORTS
2226,CIA-RDP82-00850R000400050024-6,JPRS ID: 9728  USSR REPORT MILITARY AFFAIRS,U,,223,REPORTS
2227,CIA-RDP82-00850R000400010025-9,JPRS ID: 9729  USSR REPORT ENERGY,U,,28,REPORTS
2228,CIA-RDP82-00850R000400010026-8,JPRS ID: 9730  JAPAN REPORT,U,,29,REPORTS
2229,CIA-RDP82-00850R000400050026-4,JPRS ID: 9730  JAPAN REPORT,U,,76,REPORTS
2230,CIA-RDP82-00850R000400010027-7,JPRS ID: 9731  USSR REPORT CONSUMER GOODS AND DOMESTIC TRADE,U,,27,REPORTS
2231,CIA-RDP82-00850R000400010028-6,"JPRS ID: 9732  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,23,REPORTS
2232,CIA-RDP82-00850R000400050028-2,"JPRS ID: 9732  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,54,REPORTS
2233,CIA-RDP82-00850R000400010029-5,JPRS ID: 9733  SUB-SAHARAN AFRICA REPORT,U,,41,REPORTS
2234,CIA-RDP82-00850R000400010030-3,JPRS ID: 9734  VIETNAM REPORT,U,,15,REPORTS
2235,CIA-RDP82-00850R000400050030-9,JPRS ID: 9734  VIETNAM REPORT,U,,23,REPORTS
2236,CIA-RDP82-00850R000400010031-2,JPRS ID: 9735  LATIN AMERICA REPORT,U,,28,REPORTS
2237,CIA-RDP82-00850R000400050032-7,JPRS ID: 9736  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,39,REPORTS
2238,CIA-RDP82-00850R000400010032-1,JPRS ID: 9736  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,26,REPORTS
2239,CIA-RDP82-00850R000400010033-0,JPRS ID: 9737  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,70,REPORTS
2240,CIA-RDP82-00850R000400050034-5,JPRS ID: 9738  SUB-SAHARAN AFRICA REPORT,U,,26,REPORTS
2241,CIA-RDP82-00850R000400010034-9,JPRS ID: 9738  SUB-SAHARAN AFRICA REPORT,U,,36,REPORTS
2242,CIA-RDP82-00850R000400010035-8,JPRS ID: 9739  NEAR EAST/NORTH AFRICA REPORT,U,,24,REPORTS
2243,CIA-RDP82-00850R000400050036-3,JPRS ID: 9740  USSR REPORT ENGINEERING AND EQUIPMENT,U,,67,REPORTS
2244,CIA-RDP82-00850R000400010036-7,JPRS ID: 9740  USSR REPORT ENGINEERING AND EQUIPMENT,U,,103,REPORTS
2245,CIA-RDP82-00850R000400010037-6,JPRS ID: 9741  USSR REPORT AGRICULTURE,U,,29,REPORTS
2246,CIA-RDP82-00850R000400010038-5,JPRS ID: 9742  USSR REPORT MILITARY AFFAIRS,U,,27,REPORTS
2247,CIA-RDP82-00850R000400050038-1,JPRS ID: 9742  USSR REPORT MILITARY AFFAIRS,U,,144,REPORTS
2248,CIA-RDP82-00850R000400010039-4,JPRS ID: 9743  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,61,REPORTS
2249,CIA-RDP82-00850R000400010040-2,JPRS ID: 9744  JAPAN REPORT,U,,51,REPORTS
2250,CIA-RDP82-00850R000400050040-8,JPRS ID: 9744  JAPAN REPORT,U,,65,REPORTS
2251,CIA-RDP82-00850R000400010041-1,JPRS ID: 9745  USSR REPORT PHYSICS AND MATHEMATICS,U,,148,REPORTS
2252,CIA-RDP82-00850R000400010042-0,JPRS ID: 9746  NEAR EAST/NORTH AFRICA REPORT,U,,29,REPORTS
2253,CIA-RDP82-00850R000400050042-6,JPRS ID: 9746  NEAR EAST/NORTH AFRICA REPORT,U,,40,REPORTS
2254,CIA-RDP82-00850R000400010043-9,JPRS ID: 9747  LATIN AMERICA REPORT,U,,27,REPORTS
2255,CIA-RDP82-00850R000400010044-8,JPRS ID: 9748  TRANSLATIONS ONMAJOR USSR RIVER DIVERSION PROJECTS,U,,103,REPORTS
2256,CIA-RDP82-00850R000400050044-4,JPRS ID: 9748  TRANSLATIONS ONMAJOR USSR RIVER DIVERSION PROJECTS,U,,77,REPORTS
2257,CIA-RDP82-00850R000400010045-7,JPRS ID: 9749  USSR REPORT ELECTRONICS AND ELECTRICAL ENGINEERING,U,,65,REPORTS
2258,CIA-RDP82-00850R000400050046-2,JPRS ID: 9750  EAST EUROPE REPORT SCIENTIFIC AFFAIRS,U,,12,REPORTS
2259,CIA-RDP82-00850R000400010046-6,JPRS ID: 9750  EAST EUROPE REPORT SCIENTIFIC AFFAIRS,U,,22,REPORTS
2260,CIA-RDP82-00850R000400010047-5,JPRS ID: 9751  EAST EUROPE REPORT ECONOMIC AND INDUSTRIAL AFFAIRS,U,,19,REPORTS
2261,CIA-RDP82-00850R000400010048-4,JPRS ID: 9752  USSR REPORT ECONOMIC AFFAIRS,U,,28,REPORTS
2262,CIA-RDP82-00850R000400050048-0,JPRS ID: 9752  USSR REPORT ECONOMIC AFFAIRS,U,,27,REPORTS
2263,CIA-RDP82-00850R000400010049-3,JPRS ID: 9753  SUB-SAHARAN AFRICA REPORT,U,,42,REPORTS
2264,CIA-RDP82-00850R000400050050-7,JPRS ID: 9754  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,33,REPORTS
2265,CIA-RDP82-00850R000400010050-1,JPRS ID: 9754  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,55,REPORTS
2266,CIA-RDP82-00850R000400010051-0,JPRS ID: 9755  USSR REPORT LIFE SCIENCES BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,209,REPORTS
2267,CIA-RDP82-00850R000400050052-5,JPRS ID: 9756  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,147,REPORTS
2268,CIA-RDP82-00850R000400010052-9,JPRS ID: 9756  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,75,REPORTS
2269,CIA-RDP82-00850R000400010053-8,JPRS ID: 9757  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,35,REPORTS
2270,CIA-RDP82-00850R000400050054-3,JPRS ID: 9758  JAPAN REPORT,U,,18,REPORTS
2271,CIA-RDP82-00850R000400010054-7,JPRS ID: 9758  JAPAN REPORT,U,,57,REPORTS
2272,CIA-RDP82-00850R000400010055-6,JPRS ID: 9759  TRANSLATION PRODUCTION TECHNOLOGY OF MICROELECRONIC DEVICES BY IDEYA ALEKSANDROVNA MA,U,,358,REPORTS
2273,CIA-RDP82-00850R000400050056-1,"JPRS ID: 9760  EAST EUROPE REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,20,REPORTS
2274,CIA-RDP82-00850R000400010056-5,"JPRS ID: 9760  EAST EUROPE REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,26,REPORTS
2275,CIA-RDP82-00850R000400010057-4,JPRS ID: 9761  WEST EUROPE REPORT,U,,39,REPORTS
2276,CIA-RDP82-00850R000400020001-4,JPRS ID: 9762  NEAR EAST/NORTH AFRICA REPORT,U,,41,REPORTS
2277,CIA-RDP82-00850R000400020002-3,JPRS ID: 9763  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,49,REPORTS
2278,CIA-RDP82-00850R000400060002-9,JPRS ID: 9763  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,24,REPORTS
2279,CIA-RDP82-00850R000400020003-2,JPRS ID: 9764  SUB-SAHARAN AFRICA REPORT,U,,43,REPORTS
2280,CIA-RDP82-00850R000400060004-7,JPRS ID: 9765  USSR REPORT MATERIALS SCIENCE AND METALLURGY,U,,20,REPORTS
2281,CIA-RDP82-00850R000400020004-1,JPRS ID: 9765  USSR REPORT MATERIALS SCIENCE AND METALLURGY,U,,46,REPORTS
2282,CIA-RDP82-00850R000400020005-0,"JPRS ID: 9766  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,164,REPORTS
2283,CIA-RDP82-00850R000400060006-5,JPRS ID: 9767  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,31,REPORTS
2284,CIA-RDP82-00850R000400020006-9,JPRS ID: 9767  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,60,REPORTS
2285,CIA-RDP82-00850R000400020007-8,JPRS ID: 9768  USSR REPORT MILITARY AFFAIRS,U,,71,REPORTS
2286,CIA-RDP82-00850R000400020008-7,"JPRS ID: 9769  WEST EUROPE REPORT MITTERRAN, S FRANCE: PROPOSALS AND PROSPECTS FOR A SOCIALIST GOVER",U,,150,REPORTS
2287,CIA-RDP82-00850R000400060008-3,"JPRS ID: 9769  WEST EUROPE REPORT MITTERRAN, S FRANCE: PROPOSALS AND PROSPECTS FOR A SOCIALIST GOVER",U,,16,REPORTS
2288,CIA-RDP82-00850R000400020009-6,JPRS ID: 9770  LATIN AMERICA REPORT,U,,25,REPORTS
2289,CIA-RDP82-00850R000400020010-4,JPRS ID: 9771  USSR REPORT ECONOMIC AFFAIRS,U,,38,REPORTS
2290,CIA-RDP82-00850R000400060010-0,JPRS ID: 9771  USSR REPORT ECONOMIC AFFAIRS,U,,15,REPORTS
2291,CIA-RDP82-00850R000400020011-3,JPRS ID: 9772  WORLDWIDE REPORT ENVIRONMENTAL QUALITY,U,,18,REPORTS
2292,CIA-RDP82-00850R000400020012-2,"JPRS ID: 9773  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,136,REPORTS
2293,CIA-RDP82-00850R000400060012-8,"JPRS ID: 9773  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,19,REPORTS
2294,CIA-RDP82-00850R000400020013-1,JPRS ID: 9774  EAST EUROPE REPORT ECONOMIC AND INDUSTRIAL AFFAIRS,U,,41,REPORTS
2295,CIA-RDP82-00850R000400020014-0,JPRS ID: 9775  USSR REPORT MILITARY AFFAIRS,U,,37,REPORTS
2296,CIA-RDP82-00850R000400060014-6,JPRS ID: 9775  USSR REPORT MILITARY AFFAIRS,U,,54,REPORTS
2297,CIA-RDP82-00850R000400020015-9,JPRS ID: 9776  JAPAN REPORT,U,,32,REPORTS
2298,CIA-RDP82-00850R000400060016-4,JPRS ID: 9777  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,23,REPORTS
2299,CIA-RDP82-00850R000400020016-8,JPRS ID: 9777  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,42,REPORTS
2300,CIA-RDP82-00850R000400020017-7,JPRS ID: 9778  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,52,REPORTS
2301,CIA-RDP82-00850R000400060018-2,JPRS ID: 9779  USSR REPORT LIFE SCIENCES AGROTECHNOLOGY AND FOOD RESOURCES,U,,33,REPORTS
2302,CIA-RDP82-00850R000400020018-6,JPRS ID: 9779  USSR REPORT LIFE SCIENCES AGROTECHNOLOGY AND FOOD RESOURCES,U,,32,REPORTS
2303,CIA-RDP82-00850R000400020019-5,JPRS ID: 9780  NEAR EAST/NORTH AFRICA REPORT,U,,36,REPORTS
2304,CIA-RDP82-00850R000400060020-9,JPRS ID: 9781  SUB-SAHARAN AFRICA REPORT,U,,91,REPORTS
2305,CIA-RDP82-00850R000400020020-3,JPRS ID: 9781  SUB-SAHARAN AFRICA REPORT,U,,52,REPORTS
2306,CIA-RDP82-00850R000400020021-2,JPRS ID: 9782  WEST EUROPE REPORT SCIENCE AND TECHNOLOGY,U,,21,REPORTS
2307,CIA-RDP82-00850R000400020022-1,JPRS ID: 9783  VIETNAM REPORT,U,,15,REPORTS
2308,CIA-RDP82-00850R000400060022-7,JPRS ID: 9783  VIETNAM REPORT,U,,17,REPORTS
2309,CIA-RDP82-00850R000400020023-0,"JPRS ID: 9784  CHINA REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,24,REPORTS
2310,CIA-RDP82-00850R000400020024-9,JPRS ID: 9785  LATIN AMERICA REPORT,U,,26,REPORTS
2311,CIA-RDP82-00850R000400060024-5,JPRS ID: 9785  LATIN AMERICA REPORT,U,,115,REPORTS
2312,CIA-RDP82-00850R000400020025-8,"JPRS ID: 9786  CHINA REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,101,REPORTS
2313,CIA-RDP82-00850R000400020026-7,JPRS ID: 9787  USSR REPORT TRANSPORTATION,U,,20,REPORTS
2314,CIA-RDP82-00850R000400060026-3,JPRS ID: 9787  USSR REPORT TRANSPORTATION,U,,122,REPORTS
2315,CIA-RDP82-00850R000400020027-6,JPRS ID: 9788  TRANSLATION ASTRONOMICAL OPTICAL SYSTEM PRODUCTION METHODS BY EDUARD ALEKSANDROVICH V,U,,153,REPORTS
2316,CIA-RDP82-00850R000400020028-5,JPRS ID: 9789  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,73,REPORTS
2317,CIA-RDP82-00850R000400060028-1,JPRS ID: 9789  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,39,REPORTS
2318,CIA-RDP82-00850R000400020029-4,JPRS ID: 9790  JAPAN REPORT,U,,45,REPORTS
2319,CIA-RDP82-00850R000400020030-2,"JPRS ID: 9791  CHINA REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,35,REPORTS
2320,CIA-RDP82-00850R000400060030-8,"JPRS ID: 9791  CHINA REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,26,REPORTS
2321,CIA-RDP82-00850R000400020031-1,JPRS ID: 9792  VIETNAM REPORT,U,,15,REPORTS
2322,CIA-RDP82-00850R000400060032-6,JPRS ID: 9793  EAST EUROPE REPORT SCIENTIFIC AFFAIRS,U,,37,REPORTS
2323,CIA-RDP82-00850R000400020032-0,JPRS ID: 9793  EAST EUROPE REPORT SCIENTIFIC AFFAIRS,U,,21,REPORTS
2324,CIA-RDP82-00850R000400020033-9,JPRS ID: 9794  SUB-SAHARAN AFRICA REPORT,U,,48,REPORTS
2325,CIA-RDP82-00850R000400060034-4,JPRS ID: 9795  USSR REPORT PHYSICS AND MATHEMATICS INVESTIGATIONS OF THE GAS-PHASE CAVITY-TYPE NUCLE,U,,45,REPORTS
2326,CIA-RDP82-00850R000400020034-8,JPRS ID: 9795  USSR REPORT PHYSICS AND MATHEMATICS INVESTIGATIONS OF THE GAS-PHASE CAVITY-TYPE NUCLE,U,,140,REPORTS
2327,CIA-RDP82-00850R000400020035-7,JPRS ID: 9796  WEST EUROPE REPORT,U,,25,REPORTS
2328,CIA-RDP82-00850R000400060036-2,JPRS ID: 9797  JAPAN REPORT,U,,17,REPORTS
2329,CIA-RDP82-00850R000400020036-6,JPRS ID: 9797  JAPAN REPORT,U,,34,REPORTS
2330,CIA-RDP82-00850R000400020037-5,JPRS ID: 9798  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,22,REPORTS
2331,CIA-RDP82-00850R000400060038-0,JPRS ID: 9799  JAPAN REPORT,U,,60,REPORTS
2332,CIA-RDP82-00850R000400020038-4,JPRS ID: 9799  JAPAN REPORT,U,,64,REPORTS
2333,CIA-RDP82-00850R000400020039-3,JPRS ID: 9800  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,80,REPORTS
2334,CIA-RDP82-00850R000400020040-1,JPRS ID: 9801  SUB-SAHARAN AFRICA REPORT,U,,52,REPORTS
2335,CIA-RDP82-00850R000400060040-7,JPRS ID: 9801  SUB-SAHARAN AFRICA REPORT,U,,53,REPORTS
2336,CIA-RDP82-00850R000400020041-0,JPRS ID: 9802  USSR REPORT TRADE AND SERVICES,U,,29,REPORTS
2337,CIA-RDP82-00850R000400020042-9,"JPRS ID: 9803  CHINA REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,64,REPORTS
2338,CIA-RDP82-00850R000400060042-5,"JPRS ID: 9803  CHINA REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,14,REPORTS
2339,CIA-RDP82-00850R000400020043-8,JPRS ID: 9804  WEST EUROPE REPORT SCIENCE AND TECHNOLOGY,U,,27,REPORTS
2340,CIA-RDP82-00850R000400020044-7,JPRS ID: 9805  USSR REPORT PHYSICS AND MATHEMATICS,U,,58,REPORTS
2341,CIA-RDP82-00850R000400060044-3,JPRS ID: 9805  USSR REPORT PHYSICS AND MATHEMATICS,U,,62,REPORTS
2342,CIA-RDP82-00850R000400020045-6,JPRS ID: 9806  USSR REPORT ELECTRONICS AND ELECTRICAL ENGINEERING,U,,103,REPORTS
2343,CIA-RDP82-00850R000400060046-1,"JPRS ID: 9807  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,98,REPORTS
2344,CIA-RDP82-00850R000400020046-5,"JPRS ID: 9807  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,29,REPORTS
2345,CIA-RDP82-00850R000400020047-4,JPRS ID: 9808  USSR REPORT ENERGY,U,,24,REPORTS
2346,CIA-RDP82-00850R000400060048-9,"JPRS ID: 9809  USSR REPORT METEORLOGY AND HYDROLOGY NO.1, JANUAY 1981",U,,90,REPORTS
2347,CIA-RDP82-00850R000400020048-3,"JPRS ID: 9809  USSR REPORT METEORLOGY AND HYDROLOGY NO.1, JANUAY 1981",U,,169,REPORTS
2348,CIA-RDP82-00850R000400020049-2,JPRS ID: 9810  JAPAN REPORT,U,,85,REPORTS
2349,CIA-RDP82-00850R000400020050-0,JPRS ID: 9811  NEAR EAST/NORTH AFRICA REPORT,U,,20,REPORTS
2350,CIA-RDP82-00850R000400060050-6,JPRS ID: 9811  NEAR EAST/NORTH AFRICA REPORT,U,,25,REPORTS
2351,CIA-RDP82-00850R000400020051-9,JPRS ID: 9812  SUB-SAHARAN AFRICA REPORT,U,,62,REPORTS
2352,CIA-RDP82-00850R000400020052-8,JPRS ID: 9813  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,38,REPORTS
2353,CIA-RDP82-00850R000400060052-4,JPRS ID: 9813  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,39,REPORTS
2354,CIA-RDP82-00850R000400020053-7,"JPRS ID: 9814  CHINA REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,25,REPORTS
2355,CIA-RDP82-00850R000400020054-6,JPRS ID: 9815  TRANSLATIONS ON MAJOR USSR RIVER DIVERSION PROJECTS VOLUME II,U,,94,REPORTS
2356,CIA-RDP82-00850R000400060054-2,JPRS ID: 9815  TRANSLATIONS ON MAJOR USSR RIVER DIVERSION PROJECTS VOLUME II,U,,59,REPORTS
2357,CIA-RDP82-00850R000400020055-5,JPRS ID: 9816  WEST EUROPE REPORT,U,,18,REPORTS
2358,CIA-RDP82-00850R000400020056-4,JPRS ID: 9817  SUB-SAHARAN AFRICA REPORT,U,,32,REPORTS
2359,CIA-RDP82-00850R000400060056-0,JPRS ID: 9817  SUB-SAHARAN AFRICA REPORT,U,,167,REPORTS
2360,CIA-RDP82-00850R000400020057-3,JPRS ID: 9818  USSR REPORT MILITARY AFFAIRS,U,,21,REPORTS
2361,CIA-RDP82-00850R000400020058-2,JPRS ID: 9819  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,70,REPORTS
2362,CIA-RDP82-00850R000400060058-8,JPRS ID: 9819  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,28,REPORTS
2363,CIA-RDP82-00850R000400030001-3,JPRS ID: 9820  WEST EUROPE REPORT,U,,38,REPORTS
2364,CIA-RDP82-00850R000400030002-2,JPRS ID: 9821  VIETNAM REPORT,U,,45,REPORTS
2365,CIA-RDP82-00850R000400070002-8,JPRS ID: 9821  VIETNAM REPORT,U,,37,REPORTS
2366,CIA-RDP82-00850R000400030003-1,JPRS ID: 9822  USSR REPORT HUMAN RESOURCES,U,,44,REPORTS
2367,CIA-RDP82-00850R000400070004-6,JPRS ID: 9823  SUB-SAHARAN AFRICA REPORT,U,,33,REPORTS
2368,CIA-RDP82-00850R000400030004-0,JPRS ID: 9823  SUB-SAHARAN AFRICA REPORT,U,,48,REPORTS
2369,CIA-RDP82-00850R000400030005-9,JPRS ID: 9824  USSR REPORT CONSUMER GOODS AND DOMESTIC TRADE,U,,33,REPORTS
2370,CIA-RDP82-00850R000400070006-4,JPRS ID: 9825  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,16,REPORTS
2371,CIA-RDP82-00850R000400030006-8,JPRS ID: 9825  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,54,REPORTS
2372,CIA-RDP82-00850R000400030007-7,"JPRS ID: 9826  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY EXCERPTS FROM THE JOURNA",U,,108,REPORTS
2373,CIA-RDP82-00850R000400070008-2,"JPRS ID: 9827  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,167,REPORTS
2374,CIA-RDP82-00850R000400030008-6,"JPRS ID: 9827  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,128,REPORTS
2375,CIA-RDP82-00850R000400030009-5,JPRS ID: 9828  USSR REPORT ENERGY,U,,19,REPORTS
2376,CIA-RDP82-00850R000400070010-9,JPRS ID: 9829  USSR REPORT ENERGY,U,,90,REPORTS
2377,CIA-RDP82-00850R000400030010-3,JPRS ID: 9829  USSR REPORT ENERGY,U,,22,REPORTS
2378,CIA-RDP82-00850R000400030011-2,JPRS ID: 9830  NEAR EAST/NORTH AFRICA REPORT,U,,24,REPORTS
2379,CIA-RDP82-00850R000400030012-1,JPRS ID: 9831  LATIN AMERICA REPORT,U,,23,REPORTS
2380,CIA-RDP82-00850R000400070012-7,JPRS ID: 9831  LATIN AMERICA REPORT,U,,101,REPORTS
2381,CIA-RDP82-00850R000400030013-0,JPRS ID: 9832  JAPAN REPORT,U,,46,REPORTS
2382,CIA-RDP82-00850R000400030014-9,JPRS ID: 9833  USSR REPORT LIFE SCIENCES BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,69,REPORTS
2383,CIA-RDP82-00850R000400070014-5,JPRS ID: 9833  USSR REPORT LIFE SCIENCES BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,16,REPORTS
2384,CIA-RDP82-00850R000400030015-8,JPRS ID: 9834  TRANSLATIONS ON MAJOR USSR RIVER DIVERSION PROJECTS VOLUME III,U,,96,REPORTS
2385,CIA-RDP82-00850R000400030016-7,JPRS ID: 9835  SUB-SAHARAN AFRICA REPORT,U,,33,REPORTS
2386,CIA-RDP82-00850R000400070016-3,JPRS ID: 9835  SUB-SAHARAN AFRICA REPORT,U,,16,REPORTS
2387,CIA-RDP82-00850R000400030017-6,"JPRS ID: 9836  CHINA REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,33,REPORTS
2388,CIA-RDP82-00850R000400070018-1,JPRS ID: 9837  WEST EUROPE REPORT,U,,42,REPORTS
2389,CIA-RDP82-00850R000400030018-5,JPRS ID: 9837  WEST EUROPE REPORT,U,,33,REPORTS
2390,CIA-RDP82-00850R000400030019-4,JPRS ID: 9838  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,69,REPORTS
2391,CIA-RDP82-00850R000400070020-8,"JPRS ID: 9839  TRANSLATION NUCLEAR POWER PLANT CONSTRUCTION BY V.B. DUBROVSKIY, ET AL.",U,,25,REPORTS
2392,CIA-RDP82-00850R000400030020-2,"JPRS ID: 9839  TRANSLATION NUCLEAR POWER PLANT CONSTRUCTION BY V.B. DUBROVSKIY, ET AL.",U,,234,REPORTS
2393,CIA-RDP82-00850R000400030021-1,JPRS ID: 9840  JAPAN REPORT,U,,47,REPORTS
2394,CIA-RDP82-00850R000400030022-0,"JPRS ID: 9841  USSR REPORT METEORLOGY AND HYDROLOGY NO.2, FEBRUARY 1981",U,,169,REPORTS
2395,CIA-RDP82-00850R000400070022-6,"JPRS ID: 9841  USSR REPORT METEORLOGY AND HYDROLOGY NO.2, FEBRUARY 1981",U,,14,REPORTS
2396,CIA-RDP82-00850R000400030023-9,JPRS ID: 9842  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,58,REPORTS
2397,CIA-RDP82-00850R000400030024-8,JPRS ID: 9843  LATIN AMERICA REPORT,U,,41,REPORTS
2398,CIA-RDP82-00850R000400070024-4,JPRS ID: 9843  LATIN AMERICA REPORT,U,,181,REPORTS
2399,CIA-RDP82-00850R000400030025-7,JPRS ID: 9844  USSR REPORT EARTH SCIENCES,U,,149,REPORTS
